"gene_id" "target_id" "pval" "qval" "b" "description"
"41" "100576446" "XM_006570114.3" 6.54372528616463e-05 0.0170814742908129 -4.49298351643258 "solute carrier family 26 member 6"
"42" "725470" "XM_016916975.2" 6.86071508298106e-05 0.0170814742908129 -4.40891167921057 "sialin"
"43" "408369" "XM_026443958.1" 7.06089188734944e-05 0.0170814742908129 -4.77000955783782 "putative glutathione-specific gamma-glutamylcyclotransferase 2"
"44" "409792" "XM_026446204.1" 6.64406417292204e-05 0.0170814742908129 -4.26783140127538 "electrogenic sodium bicarbonate cotransporter 1"
"45" "412379" "XM_006557747.2" 7.7020483578255e-05 0.0182522827614428 -4.68436590273338 "copper-transporting ATPase 1"
"46" "411290" "XM_006569772.3" 9.56464365221903e-05 0.0222129284179135 -4.24690279172666 "uncharacterized protein LOC411290"
"47" "413141" "XM_006567172.3" 0.000104402233959595 0.022873938504506 -4.29304773598966 "oxidative stress-induced growth inhibitor 1"
"48" "411723" "XM_006571256.3" 0.00010258998983836 0.022873938504506 -4.40692939039363 "E3 ubiquitin-protein ligase NEDD4"
"49" "102653815" "XM_006572022.3" 0.000102158797639492 0.022873938504506 -4.32577958645407 NA
"50" "724275" "XM_006559139.3" 0.000130625411022211 0.0262370026070008 -4.18067490475206 "uncharacterized protein LOC724275"
"51" "409810" "XM_006564101.2" 0.000129849201654577 0.0262370026070008 -4.07583625996839 "anaphase-promoting complex subunit 4"
"52" "410165" "XM_006564767.3" 0.000131049444643993 0.0262370026070008 -4.21121872699842 "RNA-binding protein Nova-1"
"53" "409486" "XM_006569667.3" 0.000129930326201489 0.0262370026070008 -4.24144633507673 "RNA-binding protein 4.1"
"54" "412747" "XM_006560299.3" 0.000137798219757152 0.0266685487970009 -4.28806803460098 NA
"55" NA "XR_001705633.2" 0.000137173522027148 0.0266685487970009 -4.49735760990774 NA
"56" "414036" "XM_016916994.2" 0.000141481930247408 0.0269325930169327 -3.89825028323797 "ankyrin repeat domain-containing protein 39"
"57" "408542" "XM_392088.6" 0.000148211499689758 0.027758579587056 -3.82058049838949 "uncharacterized protein LOC408542"
"58" "727496" "XM_026444263.1" 0.000168110510080943 0.0309857022707922 -4.05412219103209 "uncharacterized protein LOC727496"
"59" "552467" "XM_624841.6" 0.000187917219589352 0.0335706885211008 -4.26525391990342 "RNA-binding protein spenito"
"60" "411899" "XM_016913841.2" 0.000193580276199178 0.0340583964731039 -4.82829115857212 NA
"61" "409177" "XM_026445163.1" 0.000197792170151987 0.0342800399970876 -4.24979928210606 "kinase D-interacting substrate of 220 kDa B"
"62" "725834" "XM_006567894.3" 0.000202816012287106 0.0346338166864393 -4.00362422229881 "septin-7"
"63" "413873" "XM_026441684.1" 0.000206283301652412 0.0347153869389537 -3.64788988420531 "S phase cyclin A-associated protein in the endoplasmic reticulum"
"64" "409316" "XM_006560601.3" 0.00021279081737675 0.0351315537239874 -4.03058955221073 "coronin-2B"
"65" "727159" "XM_026439797.1" 0.000214807123183182 0.0351315537239874 -4.30176925650453 "CAP-Gly domain-containing linker protein 1"
"66" "410423" "XM_026444755.1" 0.00021811025938915 0.0351763379448168 -4.30262864853176 "uncharacterized protein LOC410423"
"67" "550885" "XM_623276.6" 0.000225378923355687 0.0358506857261128 -4.52846700546867 "nicotinate phosphoribosyltransferase"
"68" "410706" "XM_006570860.3" 0.000246650512869682 0.0381880767392366 -3.93343302496414 "rho GTPase-activating protein 7"
"69" "550724" "XM_006571322.3" 0.000253120954481802 0.0386742174137195 -4.37701890019445 "3-hydroxy-3-methylglutaryl-coenzyme A reductase"
"70" "726991" "XM_006567371.3" 0.000276110194689796 0.0402735580320061 -4.09727986617074 "kinesin light chain"
"71" "726431" "XM_006571479.3" 0.000272117884358069 0.0402735580320061 -4.13555846734099 "uncharacterized protein LOC726431"
"72" "551205" "XM_016917481.1" 0.000277461646793015 0.0402735580320061 -4.39300341180468 "neutral alpha-glucosidase AB"
"73" "412149" "XM_395613.7" 0.000270020663821622 0.0402735580320061 -4.32018779589661 "uncharacterized protein LOC412149"
"74" "726713" "XM_006564516.3" 0.000309460527495094 0.0438226298204028 -3.84944228070197 "tumor protein p63-regulated gene 1-like protein"
"75" "409841" "XM_393332.7" 0.000307545723802257 0.0438226298204028 -3.98926442565508 "nuclear protein localization protein 4 homolog"
"76" "724652" "XM_016911087.2" 0.000340664702291922 0.0471161799100222 -3.78254974063531 "uncharacterized protein LOC724652"
"77" "102656577" "XM_026442709.1" 0.000340833543958135 0.0471161799100222 -4.00746953861166 NA
"78" "552375" "XM_026444107.1" 0.000349355644084684 0.0477260910483688 -3.9891536855717 "NPC intracellular cholesterol transporter 1"
"79" "726156" "XM_006563419.3" 0.000365778737858326 0.0493886360931498 -3.62416271987555 "pantothenate kinase 3"
"80" "413065" "XM_006559837.3" 0.000378837030271856 0.0494275909608629 -3.61264600705916 "transmembrane protein 164"
"81" "413052" "XM_396503.7" 0.000377315427197372 0.0494275909608629 -3.67298791749552 "uncharacterized protein LOC413052"
