"gene_id" "target_id" "pval" "qval" "b" "description"
"408388" "XM_006566962.3" 1.97152257732953e-06 0.000263141611125867 -0.9273458813065 "tubulin alpha-1 chain"
"408303" "XM_391854.7" 2.02009414785319e-06 0.000266560605055356 -1.0599955007078 "protein lifeguard 1"
"408272" "XM_006569161.3" 2.48894294712558e-06 0.000324737140472161 4.18470350707031 "monocarboxylate transporter 7"
"413047" "XM_006568066.3" 2.76921183263965e-06 0.00035728986445124 3.69520998240581 "venom carboxylesterase-6-like"
"677664" "NM_001040208.1" 3.0035323345075e-06 0.000379098015959795 3.60476660013242 NA
"409950" "XM_006558101.3" 2.98505608924062e-06 0.000379098015959795 4.16983613276218 "fibrillin-1"
"408853" "XM_392383.7" 3.27361783645629e-06 0.000408744627063768 -0.869391017057915 "X-box-binding protein 1"
"408383" "NM_001205062.1" 3.72246055257694e-06 0.000459842680175781 1.04195626430107 NA
"724899" "XM_026444741.1" 4.19695656446024e-06 0.000513000627647498 1.26163957393491 "lysozyme"
"726934" "XM_001122651.5" 4.48282940094569e-06 0.000542235572956055 1.0264536833142 "PI-PLC X domain-containing protein 1"
NA "XR_001703925.2" 4.60596231982733e-06 0.000551385922245721 1.46534092963761 NA
"409236" "XM_392760.7" 4.69620485954245e-06 0.00055645235539803 0.917153612221496 "ATP synthase subunit O%2C mitochondrial"
"726321" "XM_006566196.3" 5.27636966061533e-06 0.000601006417714258 1.21890134583255 "uncharacterized protein LOC726321"
"725148" "XM_006567610.3" 5.24732541903257e-06 0.000601006417714258 1.62677400039314 NA
"726681" "XM_026440326.1" 5.27925031061439e-06 0.000601006417714258 1.44637094505848 "LOW QUALITY PROTEIN: formin-2"
"412569" "XM_396024.7" 5.20570906587619e-06 0.000601006417714258 4.5147710961556 "probable 2-oxoglutarate dehydrogenase E1 component DHKTD1 homolog%2C mitochondrial"
"550827" "XM_623217.6" 5.33274017829364e-06 0.000601201737381998 -1.18502477841116 "tubulin alpha-1 chain"
"100576414" "NM_001327947.1" 5.61596201988042e-06 0.000627043759373572 1.15774061701433 "putative fatty acyl-CoA reductase CG5065"
"724274" "XM_001119884.5" 5.72189050802195e-06 0.000632786595991914 -1.13411343381143 NA
"409945" "XM_393437.7" 6.05125082766414e-06 0.000662897401989018 -1.21460605519679 "aspartate--tRNA ligase%2C cytoplasmic"
"551276" "XM_623670.5" 6.16105050372324e-06 0.000668617929432096 0.949053462506475 "isocitrate dehydrogenase [NADP] cytoplasmic"
"411353" "XM_394827.6" 6.62679574498425e-06 0.000712503261025529 2.05412204588637 "lipase 3"
"406155" "NM_001011627.1" 7.40991351719958e-06 0.000789393722584601 1.37158765239502 NA
"725922" "XM_001121709.5" 7.76510833812853e-06 0.000812328270471608 3.38979705352045 "mitochondrial basic amino acids transporter"
"725701" "XM_016911983.2" 7.72954217253403e-06 0.000812328270471608 4.6372098418078 "sialin-like"
"100578547" "XM_026443934.1" 7.86064690474703e-06 0.000814980641588594 1.59448775327304 "uncharacterized protein LOC100578547"
"725217" "XM_006565398.3" 8.0104783606418e-06 0.000823165263042235 6.45623451566383 "uncharacterized protein PFB0145c"
"408818" "XM_016911661.2" 9.38943487324712e-06 0.0009564045416504 1.73041801879725 "hexokinase-1"
"410167" "XM_393651.6" 1.04464020166768e-05 0.00105481408884914 2.17024146059282 "uncharacterized protein LOC410167"
"727522" "XM_001123230.5" 1.11741873457558e-05 0.00111857468499066 4.08009521915028 "uncharacterized protein LOC727522"
"409622" "XM_026443764.1" 1.13231690612149e-05 0.00112380033451989 1.06767581011791 "spermatogenesis-associated protein 20"
"551922" "XM_624307.6" 1.2204237613475e-05 0.00120097972175993 3.89925794602268 "NPC intracellular cholesterol transporter 2 homolog a"
"725829" "XM_026439830.1" 1.31093481448764e-05 0.00127920798872525 4.75042918906052 "uncharacterized protein LOC725829"
"113218719" "XM_026440125.1" 1.34569464576273e-05 0.0013021838522164 3.77715056086393 NA
"411184" "NM_001040258.1" 1.56487501206668e-05 0.00150176269753043 0.840613675728036 NA
"552771" "XM_006562087.3" 1.62189242853029e-05 0.00154372253115523 5.68840073775944 "hydroxyacid oxidase 1"
"413000" "XM_396451.7" 1.75543879374722e-05 0.00165724839617827 -1.11316506517975 "proton-coupled amino acid transporter-like protein pathetic"
"409946" "XM_393438.6" 1.7924628545748e-05 0.0016785547312357 0.921408631113229 "V-type proton ATPase subunit d"
"100578709" "XM_006570322.3" 1.93620464576133e-05 0.00179268957102196 -5.00249656448549 "uncharacterized protein LOC100578709"
"726352" "XM_016915694.2" 1.94521947940723e-05 0.00179268957102196 1.9613737184965 "transmembrane protease serine 11B-like protein"
"408814" "XM_006560591.3" 2.50200154443725e-05 0.00228765684519727 -1.28166677477357 "gamma-secretase subunit Aph-1"
"100577913" "XM_026444143.1" 2.6670780406248e-05 0.00241953985997931 4.83853568670906 NA
"408474" "XM_006564806.3" 2.84083805172049e-05 0.00255719468655646 1.40331139842702 "apyrase"
"552843" "XM_625219.6" 3.04780333878258e-05 0.00272239172076487 -0.778859540382875 "uncharacterized protein LOC552843"
"100577607" "XM_026443169.1" 3.19212647030958e-05 0.00282953989108663 1.1672712769373 "dehydrogenase/reductase SDR family member 4"
"100576814" "XM_003250168.4" 3.28954611547958e-05 0.00289380374946582 4.61128217429262 NA
"406099" "NM_001011587.1" 3.61012913336637e-05 0.00315194131553762 4.03348231200383 NA
"678674" "NM_001040270.1" 3.76567789710251e-05 0.00326321281650406 1.59689352477812 "allergen Api m 6 precursor"
"725165" "XM_001121043.5" 4.1956248132057e-05 0.0036088589134033 3.75811461381183 "aquaporin AQPAe.a"
NA "XR_412201.3" 4.29167283971504e-05 0.0036643312510861 3.52313500245503 NA
"107965147" "XM_016914717.2" 4.51705031747193e-05 0.00382861228368497 1.48725091186507 NA
"408952" "XM_026441734.1" 4.56893496975556e-05 0.00384452701947837 4.57652773263303 "oxysterol-binding protein 1"
"408573" "XM_392115.7" 4.72680954667348e-05 0.00394875629179658 -0.964649533079858 "eukaryotic translation initiation factor 6"
NA "XR_001705642.2" 4.84015729737272e-05 0.00401456475264943 4.54596551818779 NA
"727232" "XM_006565718.3" 5.00071084231206e-05 0.00408931368316392 5.20661934250262 "uncharacterized protein LOC727232"
"408867" "XM_026441495.1" 4.99979467986836e-05 0.00408931368316392 3.93017856429987 "alpha%2Calpha-trehalose-phosphate synthase [UDP-forming]"
"724192" "XM_001119962.5" 5.14144756539064e-05 0.00417499923981232 -0.754383248641834 "titin"
"410149" "XM_393632.7" 5.29171229474112e-05 0.00426717799767596 1.0206164128361 "carboxypeptidase Q"
"412843" "XM_396295.7" 5.50959023626129e-05 0.00438201108379905 3.43943104706035 "phosphoenolpyruvate carboxykinase [GTP]"
"551255" "XM_623646.6" 5.50292184095026e-05 0.00438201108379905 -1.41231980041693 "mitochondrial fission 1 protein"
"100578939" "XM_003251514.4" 5.62587938071596e-05 0.00444406199788257 -1.17013991639155 "single Ig IL-1-related receptor"
"409709" "XM_393208.7" 5.67269112072864e-05 0.00445076279012844 0.936584154456398 "putative glucosylceramidase 4"
"726934" "XM_006567383.3" 6.06611363973272e-05 0.00472749742178365 4.05407171061932 "PI-PLC X domain-containing protein 1"
"413576" "XM_397017.6" 6.33224239870818e-05 0.00490199991558662 1.20517907216378 "facilitated trehalose transporter Tret1-2 homolog"
"406099" "XM_006564315.3" 6.4694133920882e-05 0.00496885290837427 -1.46500987096732 NA
"410626" "XM_016916549.2" 6.50418224313545e-05 0.00496885290837427 -1.30062190411465 "sodium-coupled monocarboxylate transporter 1"
"724560" "XM_001120449.5" 6.61496012800683e-05 0.00497736666010643 4.39172145420475 "fatty acyl-CoA reductase 1"
"551093" "XM_623492.6" 6.67166437201647e-05 0.00497736666010643 0.749728868248176 "V-type proton ATPase catalytic subunit A"
"552771" "XM_625146.6" 6.68678262983641e-05 0.00497736666010643 4.65885103913262 "hydroxyacid oxidase 1"
NA "XR_408716.3" 6.65808377591519e-05 0.00497736666010643 4.47072805091393 NA
"551806" "XM_006563770.3" 6.83062222663749e-05 0.00505205001883532 2.00640191518457 "aquaporin"
"408603" "XM_392145.7" 7.11771805011389e-05 0.00523107227834953 3.10613192719982 "glucose dehydrogenase [FAD%2C quinone]"
"100578995" "XM_016913279.2" 7.24240267034043e-05 0.00528923143446497 1.82319220498449 "vanin-like protein 1"
"408532" "XM_392078.7" 7.45111854352033e-05 0.00534088818070112 0.785639070141567 "myophilin"
"410997" "XM_394472.7" 7.36920061947472e-05 0.00534088818070112 3.48518043861157 "organic cation transporter 1"
NA "XR_001705213.2" 7.4507922622745e-05 0.00534088818070112 3.5329863676814 NA
"725404" "XM_026440745.1" 7.95834929185003e-05 0.00566946944643942 0.740021778158653 "actin%2C muscle"
"552285" "XM_026441280.1" 8.02003056806712e-05 0.00567857286319485 -1.13754537795233 "innexin inx7"
"409726" "XM_393224.7" 8.10702607630291e-05 0.00570538101806238 -1.76913404520048 "adenosine monophosphate-protein transferase Fic"
"408412" "XM_006559327.3" 8.16490412875982e-05 0.00571149799657584 -1.45686842948681 "protein l(2)37Cc"
"724737" "XM_026439736.1" 8.31218214325511e-05 0.00574530113377848 4.77160158177003 "trichohyalin"
"552211" "XM_624588.6" 8.27310460502923e-05 0.00574530113377848 0.972502581832762 NA
"406088" "NM_001011578.1" 8.75604820597686e-05 0.00601628590342031 1.59612772204832 NA
"100576458" "XM_006558330.3" 8.99773447017396e-05 0.00614598192162706 3.56772625944386 "urea transporter 2"
"724874" "XM_003249306.4" 9.19476336630308e-05 0.00624383580172581 -1.44140634868167 "facilitated trehalose transporter Tret1"
"551524" "XM_623919.5" 9.3187035877577e-05 0.00629120849192107 1.28344587237504 "zinc carboxypeptidase"
"725159" "XM_016915831.2" 9.53261754772476e-05 0.00639842514243815 2.5555107402189 "probable cytochrome P450 6a14"
"551578" "XM_006564771.3" 9.65574223616245e-05 0.00644382062335163 4.51939173243217 "protein O-mannosyl-transferase 2"
"100578774" "XM_003249899.4" 0.000100692177697213 0.00668135752811448 3.25735355023564 "LOW QUALITY PROTEIN: centrosomal protein of 164 kDa"
"552592" "XM_624967.6" 0.000104589337680376 0.00690051925650301 0.984822038587353 "facilitated trehalose transporter Tret1"
"409890" "XM_393381.7" 0.000106071965044236 0.00695880032821281 -0.737951693955018 "peptidyl-prolyl cis-trans isomerase"
"410380" "XM_393860.7" 0.000115073073713068 0.00750690186492218 5.75049789258347 "neprilysin-2"
"726393" "XM_026446381.1" 0.000115892428555137 0.00751811665018015 4.38352724029167 "capa receptor-like GPCR"
"411285" "XM_394758.7" 0.00012128650198145 0.0078243270056033 0.835107628097943 "muscle LIM protein Mlp84B"
"409798" "NM_001011636.1" 0.00012324333153879 0.00790663848523995 1.90172971257854 NA
"726692" "XM_006563071.3" 0.000126423532327799 0.00806609921643079 -0.759529266219449 "histone H3.3"
"726268" "XM_003250766.4" 0.000127890762522559 0.00810754424966144 0.748688435506892 "uncharacterized protein LOC726268"
"410683" "XM_394160.6" 0.00012846952651892 0.00810754424966144 3.9924009108734 "sodium-coupled monocarboxylate transporter 2"
"408272" "XM_006569160.3" 0.000130501329553365 0.00819125102039821 4.56481043463724 "monocarboxylate transporter 7"
"100578893" "XM_026440746.1" 0.000131956948884335 0.00823808650776826 3.99381989081758 "uncharacterized protein LOC100578893"
"408959" "XM_016913490.2" 0.000135377666236311 0.00840644631195744 4.39679553181768 "protein unc-13 homolog 4B"
"409616" "XM_006559455.2" 0.00014182085241397 0.00875970073527136 2.1796438347392 "protein cordon-bleu"
"724308" "XM_001120112.5" 0.000152800954496597 0.00938796128896553 1.36353642005264 "serine protease 53"
"552756" "XM_006557739.3" 0.000156776368177105 0.00941803744893822 0.749279351239901 "cathepsin L1"
"409589" "XM_006571897.3" 0.000155880026255641 0.00941803744893822 3.64033863395059 "60S ribosomal protein L10"
"724565" "XM_016912939.2" 0.000156214770695667 0.00941803744893822 -1.27984154168295 "trypsin-7"
"102655648" "XM_026443211.1" 0.000157345785833105 0.00941803744893822 3.33804643526431 NA
"412007" "XM_395473.7" 0.000156098393098481 0.00941803744893822 4.28758185172632 "facilitated trehalose transporter Tret1"
"102654955" "XM_006559136.3" 0.00016006828955119 0.0094350912602458 0.750152782097854 NA
"551691" "XM_006560514.3" 0.000159872077947431 0.0094350912602458 5.4783545776485 NA
"409473" "XM_392983.7" 0.000159659050659862 0.0094350912602458 0.804808051855936 "NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8"
"413372" "XM_026439686.1" 0.000161368296474958 0.00946368009427883 5.055622063477 "putative glutamate synthase [NADPH]"
"727648" "XM_001123355.5" 0.000165874022257722 0.00963064573228335 4.53178996347174 "acylamino-acid-releasing enzyme"
"408383" "XM_016915338.2" 0.000165828994927539 0.00963064573228335 4.54732185547129 NA
"409893" "XM_006563953.3" 0.000169762960963874 0.0098074005110075 4.99230422781478 "protein alan shepard"
"551169" "XM_026439382.1" 0.000173647930998929 0.00993300381654955 0.951132075730618 "succinate dehydrogenase [ubiquinone] iron-sulfur subunit%2C mitochondrial"
"408559" "XM_392104.6" 0.000172801000106227 0.00993300381654955 0.726111672503071 "retinal dehydrogenase 1"
"102655202" "XM_006571726.3" 0.00017706800337894 0.0100789885060601 -4.17293063391962 NA
"413627" "XM_026442253.1" 0.000178013318129477 0.0100833690249731 1.19726611740875 "uncharacterized protein LOC413627"
"552297" "XM_006557257.3" 0.000183565910240736 0.0102489151070644 3.28694002621719 "low density lipoprotein receptor adapter protein 1-B"
"410566" "XM_006565603.3" 0.00018230607043485 0.0102489151070644 1.61446567141452 "putative inorganic phosphate cotransporter"
"411099" "XM_006567821.3" 0.000183583735985997 0.0102489151070644 3.42024980373359 "protein yippee-like 1"
"726571" "XM_001122299.4" 0.000190134728638013 0.0105638491337062 0.975385624145234 "venom acid phosphatase Acph-1"
"412277" "XM_006566344.3" 0.000195574824770153 0.0108143565011001 5.05513860457877 "mRNA cap guanine-N7 methyltransferase"
"726463" "XM_001122195.5" 0.000197219289091702 0.0108536037200609 4.09982500368006 "inositol monophosphatase 2"
"412436" "XM_016916477.2" 0.000216924692809392 0.0118817430797295 4.93457535838806 "axonemal 84 kDa protein"
"544670" "XM_006569890.3" 0.000223614386141758 0.0121906584595215 -0.928628092307372 NA
"409843" "XM_006569800.3" 0.00022782689230187 0.0123622704364921 4.47733672238326 "myosin heavy chain%2C muscle"
"409587" "NM_001160052.1" 0.000232438056230123 0.0125538172509032 -1.24650609912259 NA
"410371" "XM_006565218.3" 0.000240146360986716 0.0127916492833841 3.84160553132793 "calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type"
"408592" "XM_006568625.3" 0.000238862127282059 0.0127916492833841 4.74768291837086 "uncharacterized protein LOC408592"
"551373" "XM_026442766.1" 0.000239279707879113 0.0127916492833841 4.66197496859284 "ectonucleoside triphosphate diphosphohydrolase 5"
NA "XR_003305359.1" 0.000248540303511737 0.0131783105222753 -1.40818423258368 NA
"552603" "XM_624977.6" 0.000250547728562612 0.0132243646548593 4.52289188118136 "KDEL motif-containing protein 1"
"411983" "XM_006572215.3" 0.000256214253040033 0.0134622620194609 5.38786219550939 "uncharacterized protein LOC411983"
"724852" "XM_006568779.3" 0.000261829785701168 0.0136953489709998 3.80021625537204 "LHFPL tetraspan subfamily member 6 protein"
"409187" "XM_392711.7" 0.000278423946950724 0.0144980218474969 1.22096693333178 "MD-2-related lipid-recognition protein"
"410894" "XM_394370.5" 0.000281292837797754 0.01458201978798 2.51792128153326 "chymotrypsin-1"
"409889" "NM_001040236.1" 0.000292622278863332 0.0151019106762712 1.28186121287117 NA
"107963975" "XM_006570574.3" 0.000296669105359752 0.0152430161568028 -2.96426351963135 NA
"552086" "XM_016917034.2" 0.00030086108746771 0.0153903037342513 5.02410113147337 "aldose 1-epimerase"
"677677" "NM_001040227.1" 0.000303183081731845 0.0154410611625885 1.48448480310327 NA
"409626" "XM_393127.6" 0.000310572390004906 0.0157483257324758 1.65006707710617 "chymotrypsin-2"
"408664" "XM_392202.7" 0.000353512695750415 0.017847780100234 4.82857336765454 "homeodomain-interacting protein kinase 2"
"726362" "XM_001122105.5" 0.000355278139751287 0.0178592630250733 5.50706340275299 "4-coumarate--CoA ligase 1"
"408434" "XM_006560307.2" 0.000369553314439557 0.0184967805485868 4.0009354756553 "EGF domain-specific O-linked N-acetylglucosamine transferase"
"552254" "XM_006570370.3" 0.000378895429099758 0.0188658089735116 4.27589956208659 "uncharacterized protein F21D5.5"
"725782" "XM_026443600.1" 0.00038017562003115 0.0188658089735116 5.14448508661826 "alpha-actinin%2C sarcomeric"
"551870" "XM_006566975.1" 0.000381929986809748 0.0188722170503608 3.44365516533508 "60S ribosomal protein L36"
"725453" "XM_003249337.4" 0.000396304083886758 0.0194995043309027 -1.08209547751671 "guanine nucleotide-binding protein subunit gamma-e"
"410062" "XM_393549.7" 0.000399774489438315 0.0195872631702857 -1.01885164903648 "mitochondrial folate transporter/carrier"
"550745" "XM_026439706.1" 0.000413616325123234 0.0201803057450882 4.74590508443339 "NEDD8-activating enzyme E1 regulatory subunit"
"726914" "XM_026441046.1" 0.000424261520311115 0.0206130743675844 0.954629333049029 "probable serine/threonine-protein kinase DDB_G0272282"
"677671" "XM_006567333.3" 0.000430683178580092 0.0207514235256101 4.57766686794237 NA
"413441" "XM_006569181.3" 0.0004304206210865 0.0207514235256101 -1.06921242631519 "dnaJ homolog subfamily C member 3"
"552033" "NM_001242544.1" 0.00043484015777553 0.020865140132601 -1.16297827559304 NA
"551844" "XM_624229.6" 0.000439851432772739 0.0210187441866545 -0.819373120433378 "stromal cell-derived factor 2-like protein 1"
"409055" "XM_003251628.3" 0.000447054349239411 0.0211885514423185 3.90603172682915 "V-type proton ATPase subunit H"
