"gene_id" "target_id" "pval" "qval" "b" "description"
"725462" "XM_006566475.3" 0.00293573318744158 0.467762619124466 -4.47759499901663 "vesicular glutamate transporter 2.1"
"551061" "XM_006566701.3" 0.00277273524503297 0.467762619124466 -4.22512341898817 "multidrug resistance-associated protein 4"
"411764" "XM_006568832.3" 0.0027324451866878 0.467762619124466 -4.22402320895584 "bestrophin homolog 18"
"727246" "XM_006570180.3" 0.00245839674361462 0.467762619124466 -3.72594292844279 "protein spire"
"102653815" "XM_006572022.3" 0.00285984805873798 0.467762619124466 -3.7662653715563 NA
"411830" "XM_016912048.2" 0.00247039998396458 0.467762619124466 -2.94609121443122 NA
"726750" "XM_016914103.2" 0.00301551196487286 0.467762619124466 4.50115321593725 "fibroin heavy chain"
"107965473" "XM_016916020.2" 0.00268932509078988 0.467762619124466 0.720865783509986 NA
"552644" "XM_016916450.2" 0.00304919754104534 0.467762619124466 3.94215515238485 "lipoyl synthase%2C mitochondrial"
"726332" "XM_026439098.1" 0.00278479191347708 0.467762619124466 -3.60792103242035 "CREB-binding protein"
"725732" "XM_026440952.1" 0.00280831577464409 0.467762619124466 -3.63540563299749 "uncharacterized protein LOC725732"
"113219028" "XM_026443101.1" 0.00266653541578887 0.467762619124466 0.885730362085346 NA
"551429" "XM_026445777.1" 0.00264385202136074 0.467762619124466 -2.6138520503848 "TBC1 domain family member 10A"
"551250" "XM_623641.6" 0.00308486281269172 0.467762619124466 0.654438106324298 "microsomal triglyceride transfer protein large subunit"
"112935903" "NM_001365140.1" 0.00317194144574251 0.474720171697879 -0.798149413729022 NA
"726423" "XM_001122160.4" 0.00342968908634933 0.500300468747971 -3.90191544828087 "transient receptor potential cation channel protein painless"
"409952" "XM_016916922.2" 0.00340068710507618 0.500300468747971 -3.50295631432882 "uncharacterized protein LOC409952"
"406106" "XM_016914657.2" 0.00356829136616379 0.5076665395515 -2.7364741750678 NA
"102656577" "XM_026442709.1" 0.00352916878786575 0.5076665395515 -3.80608044319346 NA
"409718" "XM_016913014.2" 0.00368912063731704 0.512209954511345 -3.57915370265686 "PAN2-PAN3 deadenylation complex subunit PAN3"
"726497" "XM_026441019.1" 0.00366165952431032 0.512209954511345 -1.97520185105305 "autophagy-related protein 2 homolog B"
"551931" "XM_016916323.2" 0.00383361086095282 0.525934899543098 -3.94667209350734 "ethanolamine-phosphate cytidylyltransferase"
"411468" "XM_006561998.3" 0.00411822290769169 0.532220546407515 -3.96618007469524 "GRAM domain-containing protein 1B"
"413089" "XM_006566799.3" 0.00393349642140236 0.532220546407515 -3.36745178240963 "protein spinster"
"725782" "XM_026443603.1" 0.00398928626215359 0.532220546407515 -3.85817429522225 "alpha-actinin%2C sarcomeric"
"409088" "XM_026446455.1" 0.00407742048963598 0.532220546407515 -3.80348342711452 "uncharacterized protein LOC409088"
"408676" "XM_392214.7" 0.0040310335000751 0.532220546407515 -3.14503044676768 "CREB-regulated transcription coactivator 1"
"552818" "XM_625193.6" 0.00415652977930201 0.532220546407515 -3.52598427168176 "wolframin"
"551973" "XM_006562448.3" 0.00431994766571116 0.535301902146832 -3.80179831501536 "cleavage and polyadenylation specificity factor subunit CG7185"
"102653764" "XM_006569950.3" 0.00427594380569183 0.535301902146832 -1.09329532726326 NA
"411802" "XM_016913091.2" 0.00427110610494795 0.535301902146832 -3.27907649451656 "biorientation of chromosomes in cell division protein 1-like 1"
"551259" "XM_026441813.1" 0.0043843478319097 0.537502387392844 -3.4875802874711 "titin"
NA "XR_003306504.1" 0.00459299173304419 0.55715407085896 -2.89132617394315 NA
"552604" "XM_026441227.1" 0.00465723802200487 0.559062614224835 -2.85587111784965 "SLIT-ROBO Rho GTPase-activating protein 1"
"412830" "XM_006563702.3" 0.00472774530253749 0.560034434610564 -3.67757410241364 "glycine receptor subunit alpha-2"
"724652" "XM_016911087.2" 0.00476252816659452 0.560034434610564 -3.686593869479 "uncharacterized protein LOC724652"
"412215" "XM_016915248.2" 0.00507387294263922 0.584746664837958 -3.65555844250996 "chitin synthase chs-2"
"408456" "XM_026444991.1" 0.00507416404753522 0.584746664837958 -3.68239638133257 "facilitated trehalose transporter Tret1-2 homolog"
"413065" "XM_006559837.3" 0.00554969329850824 0.623260872173137 -3.41803963057583 "transmembrane protein 164"
"413958" "XM_006560835.3" 0.00558453467260093 0.623260872173137 -3.7865930411399 "apoptosis-inducing factor 3"
"725964" "XM_006561299.3" 0.00578695880966033 0.623260872173137 -3.81894832700434 "uncharacterized protein LOC725964"
"551745" "XM_006563885.3" 0.00568144294360073 0.623260872173137 -3.32115911984549 "integrator complex subunit 10"
"409810" "XM_006564101.2" 0.00578045807218833 0.623260872173137 -3.31736559859919 "anaphase-promoting complex subunit 4"
"413113" "XM_026440358.1" 0.00572323478265179 0.623260872173137 -3.74403210908164 "probable serine/threonine-protein kinase samkC"
NA "XR_003306048.1" 0.00555055876438576 0.623260872173137 3.02330339634943 NA
"725530" "XM_006561153.3" 0.00586716194595115 0.626047909862417 -0.533047453628216 "uncharacterized protein LOC725530"
"552512" "XM_006567916.3" 0.0062639606728119 0.658470984461334 -4.33705429244631 "uncharacterized protein LOC552512"
"412949" "XM_026446208.1" 0.00628530096240427 0.658470984461334 -2.88258863048094 "ionotropic receptor 25a"
"406145" "NM_001011618.1" 0.00655452200115701 0.65876769848981 -1.28744916584738 NA
"677664" "NM_001040208.1" 0.00706392708452429 0.65876769848981 -0.990103406360223 NA
"100576195" "XM_003250503.4" 0.00700096952552919 0.65876769848981 3.6977720350819 "protein ccsmst1"
"100576760" "XM_003251379.4" 0.00686226992992411 0.65876769848981 -3.55223522572537 "uncharacterized protein LOC100576760"
"412459" "XM_006559727.3" 0.00681529274819711 0.65876769848981 -3.37953553607392 "ankyrin repeat domain-containing protein 13D"
"413858" "XM_006560498.3" 0.00660976451401758 0.65876769848981 -4.10236326271397 "uncharacterized protein LOC413858"
"410165" "XM_006564767.3" 0.00692589939294275 0.65876769848981 -3.36424565324801 "RNA-binding protein Nova-1"
"410815" "XM_006568690.3" 0.00708844104588133 0.65876769848981 0.543565922106652 NA
"410127" "XM_016910694.2" 0.00674855946623855 0.65876769848981 -3.77619515300042 "rho guanine nucleotide exchange factor 11"
"412923" "XM_016911187.2" 0.00657417819594223 0.65876769848981 -3.39852884027565 "argininosuccinate synthase"
"409102" "XM_016913212.2" 0.00663139664613159 0.65876769848981 -3.42428224645379 "tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]-like"
"725470" "XM_016916975.2" 0.00681227042176587 0.65876769848981 -3.82595582313176 "sialin"
"409554" "XM_026444261.1" 0.00636004058469911 0.65876769848981 3.69704704861818 "intersectin-1"
"410583" "XM_394061.6" 0.00662522470566029 0.65876769848981 -0.809017953105697 "ornithine aminotransferase%2C mitochondrial"
"410585" "XM_006563549.3" 0.00733691220718106 0.665752569098854 -3.66078569515645 "DE-cadherin"
"551513" "XM_623907.6" 0.0072888523293833 0.665752569098854 3.46089723977779 "citron Rho-interacting kinase"
NA "XR_001705491.2" 0.00731809708994685 0.665752569098854 -3.2203751734828 NA
"410944" "XM_016911396.2" 0.00776011329304106 0.682653019763398 -3.91451686265461 "ATP-binding cassette sub-family C member Sur"
"727407" "XM_026444066.1" 0.00774926158282436 0.682653019763398 3.84361298283953 "cohesin subunit SA-1"
"413404" "XM_396848.7" 0.00770365514304115 0.682653019763398 -3.3667691619887 "ribosome biogenesis protein WDR12 homolog"
NA "XR_001705353.2" 0.0077494846286988 0.682653019763398 -3.5259372452194 NA
"413460" "XM_006564503.3" 0.0078921683782421 0.688950799587053 -3.30977792384939 "sorting nexin-13"
"410806" "XM_006568697.3" 0.00795127181057601 0.688950799587053 -3.47793158367469 "histidine--tRNA ligase%2C cytoplasmic"
"551792" "XM_006571444.3" 0.00826084394426073 0.705170115656746 -2.38522446244872 "cytosolic carboxypeptidase 1"
"409177" "XM_026445163.1" 0.00824615617579721 0.705170115656746 -3.38523948075154 "kinase D-interacting substrate of 220 kDa B"
"100576671" "XM_006558512.3" 0.00838905261817249 0.707826855008082 -3.26847428931969 "polycomb group protein Psc"
"100577142" "XM_026446250.1" 0.00841481075460841 0.707826855008082 -0.529744079233459 "G-protein coupled receptor Mth"
"107963975" "XM_006570574.3" 0.00910352061196472 0.76020993863972 -2.11236980884074 NA
"408891" "XM_003250585.4" 0.00937960272608287 0.772734455087197 -3.42977311673023 "methyl-CpG-binding domain protein 2"
"724973" "XM_016911783.2" 0.00938761052691839 0.772734455087197 -2.99174113455302 "focal adhesion kinase 1"
"413677" "XM_006570033.3" 0.00951871428528294 0.777969244139012 -3.28635267905396 "rho guanine nucleotide exchange factor 10"
"726210" "XM_016912974.2" 0.00960368909193561 0.779386711939901 -2.95786768759055 "myogenesis-regulating glycosidase"
"725098" "XM_006572332.3" 0.00969459016512805 0.781261937503046 -3.24778753009656 "tight junction protein ZO-1"
"413971" "XM_006564071.1" 0.00986117312134272 0.789167771183011 3.50322054367721 "BTB/POZ domain-containing protein 1"
"413242" "XM_006557262.3" 0.0100040863210768 0.789605189214257 -3.49331987703944 "bifunctional heparan sulfate N-deacetylase/N-sulfotransferase"
"410375" "XM_006557473.3" 0.010277749443087 0.789605189214257 -2.50196392393314 "uncharacterized protein LOC410375"
"412620" "XM_006569855.3" 0.0100565383828194 0.789605189214257 -3.31205207907728 "solute carrier family 17 member 9"
"411327" "XM_016914185.2" 0.0101014624462608 0.789605189214257 -2.6322924655327 "G1/S-specific cyclin-E1"
"412591" "XM_016914960.2" 0.0101408155562349 0.789605189214257 -3.29370400558882 "calcitonin gene-related peptide type 1 receptor"
"412932" "XM_396383.6" 0.0103462672311136 0.789605189214257 -2.84569952538786 "DDB1- and CUL4-associated factor 12"
"551097" "XM_623495.6" 0.0102511603224173 0.789605189214257 -3.25873046539056 "exosome complex component MTR3"
"411531" "XM_016911928.2" 0.0104303915020162 0.790788366244962 -3.08908491127453 "motile sperm domain-containing protein 1"
"408429" "XM_006560366.3" 0.0107240006491082 0.791371591150385 -2.63507566170104 "tensin-1"
"113218925" "XM_026442141.1" 0.0106013656480442 0.791371591150385 -2.61630499079337 NA
"411899" "XM_026442612.1" 0.0106942539681786 0.791371591150385 0.889822676773173 NA
"100576085" "XM_026442788.1" 0.0107814421911325 0.791371591150385 -3.00752796220196 "ras-related protein Rab-8A"
"552467" "XM_624841.6" 0.0106342697231202 0.791371591150385 -3.05624604470458 "RNA-binding protein spenito"
"551309" "XM_006558973.3" 0.0108611267627894 0.792174840597376 -2.84582616477394 "transcription initiation factor TFIID subunit 1"
"725158" "XM_001121036.5" 0.0111101898706951 0.796814704878797 0.74605754505718 "peptidoglycan-recognition protein 1"
"551982" "XM_016912414.2" 0.0111321735062033 0.796814704878797 -3.20755991144082 "UPF0692 protein CG33108"
"408450" "XM_016915985.2" 0.0110063753838372 0.796814704878797 3.38058614527938 NA
"411184" "XM_016912491.2" 0.0112125209182896 0.797611673224506 -4.23196350506572 NA
"100578090" "XM_003249633.4" 0.0113333431780276 0.797941343405651 0.48933927604926 "uncharacterized protein LOC100578090"
"551992" "XM_016910848.2" 0.0113556386947698 0.797941343405651 3.53173205372822 "rRNA 2'-O-methyltransferase fibrillarin"
"551248" "XM_016915624.2" 0.0117505848987501 0.820689335595128 -2.74256302090064 "tetraspanin-31-A"
NA "XR_003304510.1" 0.0119008243823002 0.821228144800168 -3.0734899384116 NA
NA "XR_003305698.1" 0.0118967484631662 0.821228144800168 -3.20090980024757 NA
"413023" "XM_026439040.1" 0.0119892902422956 0.822408218763179 -3.26085366556997 "transmembrane protein 39A"
"408288" "XM_006566054.3" 0.012340942465353 0.835029568944615 -0.578449696193259 "isovaleryl-CoA dehydrogenase%2C mitochondrial"
"726045" "XM_026440014.1" 0.0123906678487964 0.835029568944615 -2.82731172714439 "apoptosis-resistant E3 ubiquitin protein ligase 1"
"410330" "XM_393811.7" 0.0123886246469246 0.835029568944615 -2.47770851590193 "phosphatidylserine synthase 1"
"724142" "XM_001119826.5" 0.0130546910736361 0.846716320934453 3.49364918935464 "60S ribosomal protein L24"
"726269" "XM_003250478.4" 0.0134509045983364 0.846716320934453 -3.38317294998249 "probable phospholipid hydroperoxide glutathione peroxidase"
"412799" "XM_006564260.3" 0.0133045919958023 0.846716320934453 -3.56555843534549 "moesin/ezrin/radixin homolog 1"
"551233" "XM_006565149.3" 0.0135130306039522 0.846716320934453 -3.8014184672636 NA
"410197" "XM_006565949.3" 0.0135192470541426 0.846716320934453 -3.3849477082792 NA
"411756" "XM_006567861.3" 0.0128382310263292 0.846716320934453 -3.01922963861315 "bromodomain adjacent to zinc finger domain protein 1A"
"726922" "XM_016916434.2" 0.0129814861970854 0.846716320934453 -3.30459930882782 "acyl-CoA-binding domain-containing protein 4"
"552402" "XM_026440803.1" 0.0132588190243834 0.846716320934453 -3.18724448010912 "synaptogyrin"
"413063" "XM_026441014.1" 0.0129628901693002 0.846716320934453 -3.39648937777553 "protein ECT2"
NA "XR_001702495.2" 0.0129286254379586 0.846716320934453 -2.33075687469639 NA
NA "XR_001705214.2" 0.0135160809372164 0.846716320934453 -2.63093153749333 NA
NA "XR_003305798.1" 0.0131058084475684 0.846716320934453 -2.3387282823925 NA
NA "XR_412387.3" 0.0131767285457555 0.846716320934453 -2.59972831192267 NA
"100577712" "XM_006564083.3" 0.0140429576656161 0.848083461431079 -3.77694071158846 "uncharacterized protein LOC100577712"
"406086" "XM_006567002.3" 0.0140012930091659 0.848083461431079 -0.58648657482384 NA
"551705" "XM_006570068.3" 0.0142770037762608 0.848083461431079 -2.46645308343457 "hyccin"
"412885" "XM_016913983.2" 0.0141515764566369 0.848083461431079 -2.83237096509361 "protein N-terminal asparagine amidohydrolase"
"551917" "XM_026439392.1" 0.0137817643051361 0.848083461431079 -2.27737573159123 "succinate dehydrogenase [ubiquinone] iron-sulfur subunit-like"
"552421" "XM_026442791.1" 0.0142156522583492 0.848083461431079 2.96980159719048 "glycogenin-1"
"409655" "XM_026445826.1" 0.014107815825746 0.848083461431079 -3.18053685536016 "sorbin and SH3 domain-containing protein 1"
"551494" "XM_026446169.1" 0.0140848941336841 0.848083461431079 -2.86253805967479 "resistance to inhibitors of cholinesterase protein 3"
"410808" "XM_394284.5" 0.0142496289864432 0.848083461431079 -2.69541624925739 "E3 ubiquitin-protein ligase Siah1"
NA "XR_003305953.1" 0.0139920840818321 0.848083461431079 -2.82919868769634 NA
"413925" "XM_006566192.3" 0.0147217819277086 0.85437462289561 -2.82598267210326 "uncharacterized protein LOC413925"
"410044" "XM_016911125.2" 0.0147105863694532 0.85437462289561 -3.13571327147006 "rho GTPase-activating protein 20"
"100578515" "XM_026445077.1" 0.0145745909553996 0.85437462289561 -3.21583023042624 "uncharacterized protein LOC100578515"
"410829" "XM_026446477.1" 0.0147536055151186 0.85437462289561 -3.55790237881355 "uncharacterized protein LOC410829"
NA "XR_408252.3" 0.0146884427718004 0.85437462289561 3.35279568538022 NA
"410821" "XM_006568937.3" 0.0148814512886863 0.857469223254102 -2.3444929130917 "tetraspanin-9"
NA "XR_003306153.1" 0.015023707529874 0.861359231712775 -2.78064534387048 NA
"408264" "XM_006558234.3" 0.0157420175649442 0.863344268744958 -3.03032729726767 "netrin receptor UNC5C"
"411720" "XM_006560686.3" 0.015957335060975 0.863344268744958 3.76950035859094 "TGF-beta-activated kinase 1 and MAP3K7-binding protein 1"
"100576271" "XM_006561637.3" 0.0157010431492988 0.863344268744958 3.52644509394576 "dentin sialophosphoprotein"
"409909" "XM_016911371.2" 0.0153138517515684 0.863344268744958 -2.32014547499856 "small glutamine-rich tetratricopeptide repeat-containing protein alpha"
"724616" "XM_016914179.2" 0.0158792900019043 0.863344268744958 -2.57548227476477 "neprilysin-1"
"412436" "XM_016916466.2" 0.0159184793995369 0.863344268744958 3.82089466672746 "axonemal 84 kDa protein"
"100577385" "XM_026441893.1" 0.0155834052171937 0.863344268744958 3.45165265572421 NA
NA "XR_001703904.2" 0.0158609767573172 0.863344268744958 -2.97255003839632 NA
NA "XR_003306400.1" 0.015467590271322 0.863344268744958 -4.26249116320786 NA
NA "XR_003306451.1" 0.015467590271322 0.863344268744958 -4.26249116320786 NA
NA "XR_120572.3" 0.0156205821629245 0.863344268744958 -2.56243718771207 NA
NA "XR_407514.3" 0.0153256399473001 0.863344268744958 3.01225025538086 NA
"100576143" "XM_003251614.4" 0.0162522903643676 0.874637421588614 -2.51720217382739 "HAUS augmin-like complex subunit 3"
"100578051" "XM_006559597.3" 0.016393759377225 0.874637421588614 3.27263328101946 "uncharacterized protein LOC100578051"
"410782" "XM_006571604.3" 0.0163661951681621 0.874637421588614 -3.06831615805502 "huntingtin-interacting protein 1"
"409487" "XM_006559395.2" 0.016562864837021 0.879587347381703 -3.57265002784886 "probable glutamine-dependent NAD(+) synthetase"
"551761" "XM_624148.6" 0.0174105632050389 0.920363900802146 -1.3350132818444 "alpha-tocopherol transfer protein-like"
"409007" "XM_006561825.3" 0.0177975437547664 0.933116419062523 0.644154440917632 "heterogeneous nuclear ribonucleoprotein K"
"100576435" "XM_026446112.1" 0.0179373286336642 0.933116419062523 3.17724242355706 "shootin-1"
NA "XR_003304338.1" 0.0180566610075445 0.933116419062523 -2.97311189024165 NA
NA "XR_003305234.1" 0.0179324615155545 0.933116419062523 -3.17914089838435 NA
NA "XR_412201.3" 0.0180262344803851 0.933116419062523 0.823576419820239 NA
"100578479" "XM_026446067.1" 0.0185224938802209 0.952916158373506 3.22833628130536 "DNA polymerase delta subunit 3"
"406122" "NM_001185146.1" 0.0188892681141168 0.956195991241859 -0.845645775504455 NA
"100576866" "XM_003249646.3" 0.018984338969533 0.956195991241859 -2.70754774503787 "probable elongator complex protein 3"
"551838" "XM_006557441.3" 0.0190098497586465 0.956195991241859 -2.09964811550038 "rho GTPase-activating protein 1"
"102654773" "XM_006562715.3" 0.0187888823086569 0.956195991241859 0.666881672113206 NA
"411545" "XM_006570190.3" 0.0190461471827214 0.956195991241859 -3.03609480580279 "mediator of RNA polymerase II transcription subunit 25"
"410705" "XM_016917899.2" 0.0190840921542544 0.956195991241859 -3.10926664946814 "synaptic vesicle glycoprotein 2C"
"408779" "XM_026440320.1" 0.0193254401694701 0.964096850705515 -3.21426300208765 "microtubule-actin cross-linking factor 1"
"408664" "XM_006568889.3" 0.0194821105418493 0.965164987033781 -3.48410968411326 "homeodomain-interacting protein kinase 2"
"409936" "XM_016916376.2" 0.0195143562980624 0.965164987033781 -2.83754154926781 "uncharacterized protein LOC409936"
"725259" "XM_026441113.1" 0.0197486012975076 0.972576416036227 -2.13542005726107 NA
"725195" "XM_006564326.3" 0.0198609615952693 0.973947750739929 -2.73714120061577 NA
"677673" "NM_001040223.1" 0.0200944307248173 0.978569653271268 -2.03472312986023 NA
"408580" "XM_006571189.2" 0.0201323880972369 0.978569653271268 -2.85831168567093 "eukaryotic translation initiation factor 2D"
NA "XR_003305319.1" 0.0202099598645055 0.978569653271268 -2.86236926509049 NA
"107963982" "XM_016917228.2" 0.0204770411524894 0.9832392593387 -2.98339123451749 NA
"412313" "XM_026445022.1" 0.020399459092048 0.9832392593387 -2.83099553948368 "probable ATP-dependent RNA helicase DDX17"
"113219414" "XM_026446314.1" 0.0207615809404614 0.992765389036833 -3.13731810451937 NA
"406075" "NM_001010975.1" 0.547182531206224 0.999436901959983 0.138850399369798 NA
"406065" "NM_001011562.1" 0.52966966676903 0.999436901959983 0.319132833763788 NA
"406066" "NM_001011563.1" 0.663191359633042 0.999436901959983 0.16403942826228 NA
"406067" "NM_001011564.2" 0.770575412781041 0.999436901959983 -0.0677596855427136 NA
"406068" "NM_001011565.1" 0.463686197052482 0.999436901959983 0.482404656032927 NA
"406076" "NM_001011570.1" 0.334903020873739 0.999436901959983 -0.274919453166498 NA
"406078" "NM_001011572.1" 0.169346030881086 0.999436901959983 1.59949591829281 NA
"406081" "NM_001011574.1" 0.950373472573879 0.999436901959983 -0.0700174179440975 "glucose oxidase"
"406082" "NM_001011575.1" 0.620352166874411 0.999436901959983 -0.383277074788541 NA
"406086" "NM_001011577.1" 0.569428264262447 0.999436901959983 0.345129031227913 NA
"406088" "NM_001011578.1" 0.583387234434863 0.999436901959983 -0.484150603465497 NA
"406092" "NM_001011581.1" 0.715256582691295 0.999436901959983 0.195838909293756 NA
"406094" "NM_001011583.2" 0.555977272426542 0.999436901959983 0.375155738950135 NA
"406099" "NM_001011587.1" 0.341609678941581 0.999436901959983 -0.598642290005054 NA
